customer_id,Recency,Frequency,Monetary,Cluster,Segment
C06983,1,9,1139.44,3,New/Occasional
C06984,358,31,2340.6,1,At-Risk
C06985,90,15,1117.12,3,New/Occasional
C06986,4,7,796.38,3,New/Occasional
C06987,82,2,142.27,3,New/Occasional
C06988,63,4,240.41,3,New/Occasional
C06989,35,21,2680.88,0,Loyal Mid-Tier
C06990,13,1,59.84,3,New/Occasional
C06991,28,5,343.84,3,New/Occasional
C06992,55,13,1880.83,3,New/Occasional
C06993,110,8,519.39,1,At-Risk
C06994,143,19,298.26,1,At-Risk
C06995,58,34,1801.5,0,Loyal Mid-Tier
C06996,162,7,445.7,1,At-Risk
C06997,9,13,99.79,3,New/Occasional
C06998,50,28,4674.5,0,Loyal Mid-Tier
C06999,187,30,3381.42,1,At-Risk
C07000,44,10,978.04,3,New/Occasional
C07001,69,8,630.28,3,New/Occasional
C07002,148,5,87.23,1,At-Risk
C07003,34,16,1489.3,3,New/Occasional
C07004,11,20,422.51,3,New/Occasional
C07005,8,6,390.4,3,New/Occasional
C07006,41,18,1871.19,3,New/Occasional
C07007,14,6,256.31,3,New/Occasional
C07008,1,25,638.06,3,New/Occasional
C07009,7,2,193.05,3,New/Occasional
C07010,231,20,1464.35,1,At-Risk
C07011,55,12,135.33,3,New/Occasional
C07012,5,9,240.91,3,New/Occasional
C07013,136,11,2464.16,1,At-Risk
C07014,13,17,1029.33,3,New/Occasional
C07015,25,16,1459.99,3,New/Occasional
C07016,28,72,6269.44,0,Loyal Mid-Tier
C07017,48,4,405.46,3,New/Occasional
C07018,178,30,2091.69,1,At-Risk
C07019,6,5,252.13,3,New/Occasional
C07020,128,1,188.26,1,At-Risk
C07021,26,1,4.89,3,New/Occasional
C07022,7,12,1148.06,3,New/Occasional
C07023,43,15,1809.32,3,New/Occasional
C07024,12,69,3088.79,0,Loyal Mid-Tier
C07025,85,13,214.97,3,New/Occasional
C07026,105,5,363.14,1,At-Risk
C07027,164,1,60.64,1,At-Risk
C07028,73,7,2011.53,3,New/Occasional
C07029,52,41,1568.4,0,Loyal Mid-Tier
C07030,78,35,4989.33,0,Loyal Mid-Tier
C07031,87,2,68.49,3,New/Occasional
C07032,26,5,78.5,3,New/Occasional
C07033,106,39,3618.0,0,Loyal Mid-Tier
C07034,34,52,6939.13,0,Loyal Mid-Tier
C07035,348,1,161.08,1,At-Risk
C07036,4,10,637.71,3,New/Occasional
C07037,60,17,1790.83,3,New/Occasional
C07038,79,46,2754.72,0,Loyal Mid-Tier
C07039,9,20,864.87,3,New/Occasional
C07040,20,2,471.69,3,New/Occasional
C07041,3,10,979.24,3,New/Occasional
C07042,36,35,544.7,0,Loyal Mid-Tier
C07043,90,13,2810.55,3,New/Occasional
C07044,26,17,1191.05,3,New/Occasional
C07045,50,3,221.08,3,New/Occasional
C07046,244,14,694.51,1,At-Risk
C07047,22,11,1104.84,3,New/Occasional
C07048,125,3,360.03,1,At-Risk
C07049,8,2,239.56,3,New/Occasional
C07050,18,25,700.29,3,New/Occasional
C07051,71,40,9339.24,2,VIP
C07052,123,8,934.6,1,At-Risk
C07053,88,21,3852.0,0,Loyal Mid-Tier
C07054,205,41,945.99,1,At-Risk
C07055,1,17,771.17,3,New/Occasional
C07056,20,14,1516.27,3,New/Occasional
C07057,20,61,2684.12,0,Loyal Mid-Tier
C07058,31,33,4877.01,0,Loyal Mid-Tier
C07059,29,9,963.18,3,New/Occasional
C07060,102,3,569.26,3,New/Occasional
C07061,36,10,1232.72,3,New/Occasional
C07062,70,3,191.29,3,New/Occasional
C07063,40,25,9023.59,2,VIP
C07064,100,53,2106.32,0,Loyal Mid-Tier
C07065,31,2,203.85,3,New/Occasional
C07066,20,13,1659.14,3,New/Occasional
C07067,170,16,636.64,1,At-Risk
C07068,178,37,798.09,1,At-Risk
C07069,13,16,2037.71,3,New/Occasional
C07070,1,22,2434.53,0,Loyal Mid-Tier
C07071,10,4,575.85,3,New/Occasional
C07072,69,8,245.42,3,New/Occasional
C07073,74,1,159.96,3,New/Occasional
C07074,2,76,6298.86,0,Loyal Mid-Tier
C07075,19,40,1181.25,0,Loyal Mid-Tier
C07076,3,10,857.46,3,New/Occasional
C07077,35,1,22.12,3,New/Occasional
C07078,49,24,965.14,3,New/Occasional
C07079,107,24,1630.61,1,At-Risk
C07080,2,33,7910.15,2,VIP
C07081,74,3,68.81,3,New/Occasional
C07082,29,24,1846.92,0,Loyal Mid-Tier
C07083,5,3,117.39,3,New/Occasional
C07084,9,14,320.86,3,New/Occasional
C07085,48,7,301.85,3,New/Occasional
C07086,122,5,222.98,1,At-Risk
C07087,38,11,463.22,3,New/Occasional
C07088,27,1,252.18,3,New/Occasional
C07089,32,20,708.95,3,New/Occasional
C07090,209,5,185.4,1,At-Risk
C07091,30,37,8828.29,2,VIP
C07092,131,4,40.14,1,At-Risk
C07093,92,10,553.72,3,New/Occasional
C07094,25,1,220.69,3,New/Occasional
C07095,19,45,2393.62,0,Loyal Mid-Tier
C07096,45,49,7434.81,2,VIP
C07097,31,8,999.5,3,New/Occasional
C07098,45,3,172.73,3,New/Occasional
C07099,177,9,464.87,1,At-Risk
C07100,40,24,1016.12,3,New/Occasional
C07101,15,2,434.91,3,New/Occasional
C07102,57,7,210.52,3,New/Occasional
C07103,59,15,440.37,3,New/Occasional
C07104,99,22,3274.19,0,Loyal Mid-Tier
C07105,18,32,1901.44,0,Loyal Mid-Tier
C07106,20,5,360.61,3,New/Occasional
C07107,5,24,1241.63,3,New/Occasional
C07108,154,15,1351.52,1,At-Risk
C07109,29,3,135.85,3,New/Occasional
C07110,13,22,440.25,3,New/Occasional
C07111,13,1,214.45,3,New/Occasional
C07112,7,14,402.45,3,New/Occasional
C07113,34,10,978.94,3,New/Occasional
C07114,35,18,4535.22,0,Loyal Mid-Tier
C07115,102,39,2959.62,0,Loyal Mid-Tier
C07116,30,2,52.17,3,New/Occasional
C07117,24,41,5327.83,0,Loyal Mid-Tier
C07118,21,4,146.52,3,New/Occasional
C07119,73,23,1365.08,3,New/Occasional
C07120,114,4,118.23,1,At-Risk
C07121,141,17,2579.36,1,At-Risk
C07122,56,17,1146.9,3,New/Occasional
C07123,151,57,4714.77,0,Loyal Mid-Tier
C07124,75,1,331.49,3,New/Occasional
C07125,109,33,2058.67,0,Loyal Mid-Tier
C07126,74,4,324.82,3,New/Occasional
C07127,36,4,50.09,3,New/Occasional
C07128,178,12,239.98,1,At-Risk
C07129,17,8,1399.54,3,New/Occasional
C07130,142,23,1588.6,1,At-Risk
C07131,4,32,6185.62,0,Loyal Mid-Tier
C07132,56,49,1044.89,0,Loyal Mid-Tier
C07133,27,7,143.9,3,New/Occasional
C07134,52,28,800.78,0,Loyal Mid-Tier
C07135,129,10,890.14,1,At-Risk
C07136,39,35,1441.79,0,Loyal Mid-Tier
C07137,168,4,725.18,1,At-Risk
C07138,18,32,1728.33,0,Loyal Mid-Tier
C07139,29,20,1129.4,3,New/Occasional
C07140,29,2,581.33,3,New/Occasional
C07141,15,13,1013.18,3,New/Occasional
C07142,29,27,6765.95,0,Loyal Mid-Tier
C07143,6,45,9627.23,2,VIP
C07144,14,25,770.88,3,New/Occasional
C07145,4,10,775.08,3,New/Occasional
C07146,24,56,986.09,0,Loyal Mid-Tier
C07147,19,9,528.62,3,New/Occasional
C07148,21,8,1242.15,3,New/Occasional
C07149,245,9,617.69,1,At-Risk
C07150,60,67,2264.61,0,Loyal Mid-Tier
C07151,64,10,555.96,3,New/Occasional
C07152,1,1,15.51,3,New/Occasional
C07153,24,14,4072.2,3,New/Occasional
C07154,60,21,3678.31,0,Loyal Mid-Tier
C07155,14,16,1758.07,3,New/Occasional
C07156,56,18,986.78,3,New/Occasional
C07157,356,26,3101.07,1,At-Risk
C07158,1,23,498.6,3,New/Occasional
C07159,49,68,6750.62,2,VIP
C07160,31,76,4156.22,0,Loyal Mid-Tier
C07161,136,6,353.03,1,At-Risk
C07162,24,2,58.21,3,New/Occasional
C07163,141,20,555.62,1,At-Risk
C07164,31,6,194.81,3,New/Occasional
C07165,5,1,139.58,3,New/Occasional
C07166,2,11,577.5,3,New/Occasional
C07167,50,2,169.9,3,New/Occasional
C07168,34,5,304.59,3,New/Occasional
C07169,13,9,424.17,3,New/Occasional
C07170,48,3,166.36,3,New/Occasional
C07171,173,24,1789.32,1,At-Risk
C07172,9,3,166.58,3,New/Occasional
C07173,168,5,369.58,1,At-Risk
C07174,121,16,4569.76,1,At-Risk
C07175,58,13,828.35,3,New/Occasional
C07176,0,20,2537.63,3,New/Occasional
C07177,4,22,797.35,3,New/Occasional
C07178,42,57,7695.95,2,VIP
C07179,57,7,236.84,3,New/Occasional
C07180,15,4,68.07,3,New/Occasional
C07181,18,5,103.2,3,New/Occasional
C07182,5,11,503.78,3,New/Occasional
C07183,109,71,5924.19,0,Loyal Mid-Tier
C07184,63,5,99.97,3,New/Occasional
C07185,14,42,1603.35,0,Loyal Mid-Tier
C07186,32,6,410.67,3,New/Occasional
C07187,35,18,585.0,3,New/Occasional
C07188,78,31,5671.46,0,Loyal Mid-Tier
C07189,32,17,1338.31,3,New/Occasional
C07190,74,3,106.03,3,New/Occasional
C07191,17,12,2489.59,3,New/Occasional
C07192,73,17,1096.86,3,New/Occasional
C07193,20,12,2615.73,3,New/Occasional
C07194,15,3,132.09,3,New/Occasional
C07195,52,22,3363.53,0,Loyal Mid-Tier
C07196,22,4,147.28,3,New/Occasional
C07197,57,4,211.39,3,New/Occasional
C07198,48,1,46.65,3,New/Occasional
C07199,104,26,1793.56,0,Loyal Mid-Tier
C07200,10,13,785.03,3,New/Occasional
C07201,21,2,154.52,3,New/Occasional
C07202,16,2,110.42,3,New/Occasional
C07203,31,11,641.68,3,New/Occasional
C07204,5,1,35.15,3,New/Occasional
C07205,48,43,954.59,0,Loyal Mid-Tier
C07206,55,41,7395.68,2,VIP
C07207,26,6,759.95,3,New/Occasional
C07208,95,12,293.52,3,New/Occasional
C07209,72,2,49.46,3,New/Occasional
C07210,36,9,1054.85,3,New/Occasional
C07211,104,8,211.67,1,At-Risk
C07212,0,32,1925.6,0,Loyal Mid-Tier
C07213,19,5,363.84,3,New/Occasional
C07214,50,13,2250.49,3,New/Occasional
C07215,5,17,3050.23,3,New/Occasional
C07216,47,14,460.96,3,New/Occasional
C07217,34,1,42.44,3,New/Occasional
C07218,64,55,4239.47,0,Loyal Mid-Tier
C07219,0,26,935.34,3,New/Occasional
C07220,7,6,954.08,3,New/Occasional
C07221,163,11,879.96,1,At-Risk
C07222,92,23,1204.22,3,New/Occasional
C07223,63,12,272.31,3,New/Occasional
C07224,113,4,167.56,1,At-Risk
C07225,11,13,289.59,3,New/Occasional
C07226,230,16,1447.15,1,At-Risk
C07227,8,20,388.84,3,New/Occasional
C07228,128,7,427.82,1,At-Risk
C07229,49,4,964.8,3,New/Occasional
C07230,10,1,185.91,3,New/Occasional
C07231,6,11,1230.52,3,New/Occasional
C07232,46,15,3306.78,3,New/Occasional
C07233,166,9,418.97,1,At-Risk
C07234,35,30,3479.74,0,Loyal Mid-Tier
C07235,147,23,1994.95,1,At-Risk
C07236,105,5,484.05,1,At-Risk
C07237,125,21,1704.21,1,At-Risk
C07238,146,14,2061.34,1,At-Risk
C07239,95,13,2542.82,3,New/Occasional
C07240,75,21,881.39,3,New/Occasional
C07241,158,8,3800.69,1,At-Risk
C07242,39,40,1498.26,0,Loyal Mid-Tier
C07243,177,24,2750.23,1,At-Risk
C07244,96,15,883.39,3,New/Occasional
C07245,7,28,2238.0,0,Loyal Mid-Tier
C07246,78,21,3686.58,0,Loyal Mid-Tier
C07247,6,25,487.32,3,New/Occasional
C07248,1,13,854.75,3,New/Occasional
C07249,9,11,439.72,3,New/Occasional
C07250,62,9,541.22,3,New/Occasional
C07251,55,15,628.48,3,New/Occasional
C07252,85,6,117.37,3,New/Occasional
C07253,64,35,1033.98,0,Loyal Mid-Tier
C07254,18,5,337.25,3,New/Occasional
C07255,6,13,423.53,3,New/Occasional
C07256,268,15,255.55,1,At-Risk
C07257,228,10,2413.18,1,At-Risk
C07258,32,15,1331.75,3,New/Occasional
C07259,152,28,734.91,1,At-Risk
C07260,51,3,394.97,3,New/Occasional
C07261,11,27,384.72,3,New/Occasional
C07262,164,1,75.24,1,At-Risk
C07263,160,16,282.39,1,At-Risk
C07264,13,3,450.83,3,New/Occasional
C07265,36,9,1118.73,3,New/Occasional
C07266,24,3,547.36,3,New/Occasional
C07267,2,16,771.01,3,New/Occasional
C07268,231,14,498.6,1,At-Risk
C07269,3,3,245.13,3,New/Occasional
C07270,2,37,8976.68,2,VIP
C07271,187,4,768.06,1,At-Risk
C07272,14,10,320.39,3,New/Occasional
C07273,40,4,104.63,3,New/Occasional
C07274,11,74,4490.09,0,Loyal Mid-Tier
C07275,69,50,3584.45,0,Loyal Mid-Tier
C07276,6,28,3093.58,0,Loyal Mid-Tier
C07277,2,6,392.47,3,New/Occasional
C07278,70,1,79.36,3,New/Occasional
C07279,34,14,354.42,3,New/Occasional
C07280,69,15,1487.09,3,New/Occasional
C07281,71,20,720.72,3,New/Occasional
C07282,122,14,943.27,1,At-Risk
C07283,140,13,2311.71,1,At-Risk
C07284,34,48,1162.07,0,Loyal Mid-Tier
C07285,177,26,6457.18,1,At-Risk
C07286,9,4,539.86,3,New/Occasional
C07287,28,11,534.17,3,New/Occasional
C07288,49,22,2252.28,0,Loyal Mid-Tier
C07289,41,12,1113.91,3,New/Occasional
C07290,3,10,511.89,3,New/Occasional
C07291,44,8,331.92,3,New/Occasional
C07292,232,25,4034.1,1,At-Risk
C07293,51,1,31.22,3,New/Occasional
C07294,2,17,906.39,3,New/Occasional
C07295,9,9,992.51,3,New/Occasional
C07296,98,2,109.78,3,New/Occasional
C07297,37,17,1132.91,3,New/Occasional
C07298,38,30,12219.51,2,VIP
C07299,26,28,1265.37,0,Loyal Mid-Tier
C07300,166,31,4875.17,1,At-Risk
C07301,27,3,233.31,3,New/Occasional
C07302,7,18,685.97,3,New/Occasional
C07303,105,1,106.64,3,New/Occasional
C07304,62,4,245.49,3,New/Occasional
C07305,0,9,1400.77,3,New/Occasional
C07306,28,68,2773.24,0,Loyal Mid-Tier
C07307,163,21,892.48,1,At-Risk
C07308,2,3,629.55,3,New/Occasional
C07309,63,5,319.43,3,New/Occasional
C07310,12,3,79.52,3,New/Occasional
C07311,95,10,886.42,3,New/Occasional
C07312,60,37,3511.83,0,Loyal Mid-Tier
C07313,67,6,1092.94,3,New/Occasional
C07314,101,22,2969.06,0,Loyal Mid-Tier
C07315,69,5,1761.72,3,New/Occasional
C07316,24,47,1564.61,0,Loyal Mid-Tier
C07317,41,13,1521.72,3,New/Occasional
C07318,34,13,2362.91,3,New/Occasional
C07319,26,9,364.81,3,New/Occasional
C07320,7,1,74.97,3,New/Occasional
C07321,15,2,29.75,3,New/Occasional
C07322,16,17,2271.51,3,New/Occasional
C07323,36,16,769.43,3,New/Occasional
C07324,96,9,648.39,3,New/Occasional
C07325,87,21,2855.46,0,Loyal Mid-Tier
C07326,29,11,835.82,3,New/Occasional
C07327,15,9,536.74,3,New/Occasional
C07328,108,10,1088.6,1,At-Risk
C07329,64,5,220.82,3,New/Occasional
C07330,50,6,517.83,3,New/Occasional
C07331,6,38,2418.16,0,Loyal Mid-Tier
C07332,2,3,144.87,3,New/Occasional
C07333,77,1,64.83,3,New/Occasional
C07334,16,16,620.13,3,New/Occasional
C07335,6,48,3119.26,0,Loyal Mid-Tier
C07336,50,3,286.19,3,New/Occasional
C07337,6,32,1415.53,0,Loyal Mid-Tier
C07338,117,34,2086.63,0,Loyal Mid-Tier
C07339,36,6,282.17,3,New/Occasional
C07340,135,1,87.15,1,At-Risk
C07341,3,8,379.08,3,New/Occasional
C07342,0,5,555.5,3,New/Occasional
C07343,19,68,7137.32,2,VIP
C07344,40,17,312.51,3,New/Occasional
C07345,49,14,2231.95,3,New/Occasional
C07346,100,57,9171.84,2,VIP
C07347,50,32,1911.74,0,Loyal Mid-Tier
C07348,76,38,2323.06,0,Loyal Mid-Tier
C07349,33,6,785.84,3,New/Occasional
C07350,69,2,80.29,3,New/Occasional
C07351,9,8,667.93,3,New/Occasional
C07352,35,16,1633.4,3,New/Occasional
C07353,5,16,537.44,3,New/Occasional
C07354,55,22,1824.67,3,New/Occasional
C07355,55,26,1062.98,0,Loyal Mid-Tier
C07356,69,30,8714.03,2,VIP
C07357,27,21,1506.44,3,New/Occasional
C07358,7,7,165.45,3,New/Occasional
C07359,39,17,802.98,3,New/Occasional
C07360,164,8,241.38,1,At-Risk
C07361,4,13,341.4,3,New/Occasional
C07362,17,9,456.05,3,New/Occasional
C07363,12,14,4510.37,0,Loyal Mid-Tier
C07364,43,42,2200.18,0,Loyal Mid-Tier
C07365,49,49,5324.73,0,Loyal Mid-Tier
C07366,96,24,5317.85,0,Loyal Mid-Tier
C07367,133,33,2292.13,0,Loyal Mid-Tier
C07368,23,3,81.62,3,New/Occasional
C07369,120,23,5569.22,0,Loyal Mid-Tier
C07370,53,2,94.48,3,New/Occasional
C07371,2,27,6023.74,0,Loyal Mid-Tier
C07372,2,3,228.89,3,New/Occasional
C07373,74,15,1149.75,3,New/Occasional
C07374,83,21,1075.28,3,New/Occasional
C07375,19,7,1115.44,3,New/Occasional
C07376,19,2,215.6,3,New/Occasional
C07377,62,22,7166.01,0,Loyal Mid-Tier
C07378,24,15,1652.77,3,New/Occasional
C07379,20,25,1547.28,0,Loyal Mid-Tier
C07380,114,7,834.49,1,At-Risk
C07381,23,2,170.74,3,New/Occasional
C07382,21,5,417.38,3,New/Occasional
C07383,82,9,735.52,3,New/Occasional
C07384,219,9,205.94,1,At-Risk
C07385,23,13,1622.66,3,New/Occasional
C07386,75,33,2141.52,0,Loyal Mid-Tier
C07387,76,22,1943.22,0,Loyal Mid-Tier
C07388,139,17,611.12,1,At-Risk
C07389,52,6,198.36,3,New/Occasional
C07390,90,18,835.57,3,New/Occasional
C07391,22,5,467.62,3,New/Occasional
C07392,66,21,398.19,3,New/Occasional
C07393,32,21,8392.45,2,VIP
C07394,30,12,894.95,3,New/Occasional
C07395,3,5,522.01,3,New/Occasional
C07396,25,29,2911.75,0,Loyal Mid-Tier
C07397,165,1,38.48,1,At-Risk
C07398,88,4,397.68,3,New/Occasional
C07399,90,58,2906.9,0,Loyal Mid-Tier
C07400,67,44,3026.29,0,Loyal Mid-Tier
C07401,2,44,7148.71,0,Loyal Mid-Tier
C07402,73,1,150.03,3,New/Occasional
C07403,126,20,997.82,1,At-Risk
C07404,31,45,1591.68,0,Loyal Mid-Tier
C07405,77,3,434.38,3,New/Occasional
C07406,86,27,1236.43,0,Loyal Mid-Tier
C07407,20,4,243.65,3,New/Occasional
C07408,14,1,158.4,3,New/Occasional
C07409,92,15,1127.09,3,New/Occasional
C07410,13,11,1470.34,3,New/Occasional
C07411,17,13,607.87,3,New/Occasional
C07412,97,7,1648.24,3,New/Occasional
C07413,7,13,654.67,3,New/Occasional
C07414,98,22,1646.23,1,At-Risk
C07415,9,15,2268.46,3,New/Occasional
C07416,6,11,1070.98,3,New/Occasional
C07417,26,5,165.77,3,New/Occasional
C07418,118,15,907.29,1,At-Risk
C07419,65,4,146.83,3,New/Occasional
C07420,20,57,3362.52,0,Loyal Mid-Tier
C07421,5,34,2298.24,0,Loyal Mid-Tier
C07422,2,10,2336.86,3,New/Occasional
C07423,7,7,157.46,3,New/Occasional
C07424,0,6,434.04,3,New/Occasional
C07425,123,10,200.98,1,At-Risk
C07426,7,61,9020.6,2,VIP
C07427,50,22,1766.87,3,New/Occasional
C07428,11,46,7494.96,2,VIP
C07429,35,6,473.45,3,New/Occasional
C07430,55,38,8310.28,2,VIP
C07431,31,16,655.88,3,New/Occasional
C07432,7,15,983.73,3,New/Occasional
C07433,222,2,116.95,1,At-Risk
C07434,75,16,496.4,3,New/Occasional
C07435,98,9,378.06,3,New/Occasional
C07436,31,16,2131.94,3,New/Occasional
C07437,14,1,94.02,3,New/Occasional
C07438,6,3,926.32,3,New/Occasional
C07439,129,2,169.4,1,At-Risk
C07440,12,28,3088.03,0,Loyal Mid-Tier
C07441,9,31,4974.07,0,Loyal Mid-Tier
C07442,139,10,440.72,1,At-Risk
C07443,202,5,139.35,1,At-Risk
C07444,35,62,14363.26,2,VIP
C07445,18,41,3089.53,0,Loyal Mid-Tier
C07446,1,8,187.21,3,New/Occasional
C07447,78,44,576.63,0,Loyal Mid-Tier
C07448,7,5,2219.71,3,New/Occasional
C07449,16,1,290.92,3,New/Occasional
C07450,30,23,1239.73,3,New/Occasional
C07451,16,28,1353.22,0,Loyal Mid-Tier
C07452,17,3,85.55,3,New/Occasional
C07453,7,11,1412.21,3,New/Occasional
C07454,123,38,3887.53,0,Loyal Mid-Tier
C07455,8,4,350.8,3,New/Occasional
C07456,32,1,79.41,3,New/Occasional
C07457,24,21,859.81,3,New/Occasional
C07458,43,18,1226.89,3,New/Occasional
C07459,60,5,1702.37,3,New/Occasional
C07460,97,4,108.52,3,New/Occasional
C07461,19,16,833.78,3,New/Occasional
C07462,107,1,37.65,1,At-Risk
C07463,21,32,17911.11,2,VIP
C07464,20,9,1116.66,3,New/Occasional
C07465,109,3,293.69,1,At-Risk
C07466,70,1,36.74,3,New/Occasional
C07467,1,1,224.86,3,New/Occasional
C07468,61,10,416.48,3,New/Occasional
C07469,85,35,1455.21,0,Loyal Mid-Tier
C07470,54,5,291.24,3,New/Occasional
C07471,17,3,215.09,3,New/Occasional
C07472,78,25,1510.43,0,Loyal Mid-Tier
C07473,22,21,1128.72,3,New/Occasional
C07474,75,8,206.31,3,New/Occasional
C07475,11,10,526.69,3,New/Occasional
C07476,155,9,1252.52,1,At-Risk
C07477,38,7,356.36,3,New/Occasional
C07478,13,19,1077.61,3,New/Occasional
C07479,11,59,2480.9,0,Loyal Mid-Tier
C07480,76,2,146.55,3,New/Occasional
C07481,22,45,1434.08,0,Loyal Mid-Tier
C07482,3,15,3388.91,3,New/Occasional
C07483,18,44,1420.59,0,Loyal Mid-Tier
C07484,103,20,440.7,1,At-Risk
C07485,32,8,241.63,3,New/Occasional
C07486,35,27,1142.1,0,Loyal Mid-Tier
C07487,57,24,3129.43,0,Loyal Mid-Tier
C07488,5,4,655.58,3,New/Occasional
C07489,52,25,436.99,3,New/Occasional
C07490,22,3,694.86,3,New/Occasional
C07491,11,2,320.3,3,New/Occasional
C07492,90,15,440.79,3,New/Occasional
C07493,88,10,596.76,3,New/Occasional
C07494,106,5,413.14,1,At-Risk
C07495,40,21,1105.21,3,New/Occasional
C07496,38,4,386.36,3,New/Occasional
C07497,22,2,123.12,3,New/Occasional
C07498,61,22,272.53,3,New/Occasional
C07499,95,2,57.44,3,New/Occasional
C07500,0,8,421.64,3,New/Occasional
C07501,34,45,4927.42,0,Loyal Mid-Tier
C07502,15,28,400.53,3,New/Occasional
C07503,28,1,85.41,3,New/Occasional
C07504,190,2,220.31,1,At-Risk
C07505,88,2,654.56,3,New/Occasional
C07506,36,15,2151.08,3,New/Occasional
C07507,48,3,322.95,3,New/Occasional
C07508,59,56,2374.34,0,Loyal Mid-Tier
C07509,204,1,43.76,1,At-Risk
C07510,13,2,146.81,3,New/Occasional
C07511,74,11,1646.81,3,New/Occasional
C07512,106,10,603.93,1,At-Risk
C07513,63,1,35.75,3,New/Occasional
C07514,25,6,374.2,3,New/Occasional
C07515,23,18,311.56,3,New/Occasional
C07516,97,4,113.82,3,New/Occasional
C07517,66,19,689.28,3,New/Occasional
C07518,9,18,372.55,3,New/Occasional
C07519,39,43,2427.66,0,Loyal Mid-Tier
C07520,76,8,95.04,3,New/Occasional
C07521,49,23,6276.58,0,Loyal Mid-Tier
C07522,100,1,46.73,3,New/Occasional
C07523,27,1,75.78,3,New/Occasional
C07524,35,8,345.27,3,New/Occasional
C07525,8,3,196.63,3,New/Occasional
C07526,13,50,3517.5,0,Loyal Mid-Tier
C07527,18,11,975.75,3,New/Occasional
C07528,60,1,71.68,3,New/Occasional
C07529,27,45,3602.6,0,Loyal Mid-Tier
C07530,49,56,2974.34,0,Loyal Mid-Tier
C07531,17,7,562.37,3,New/Occasional
C07532,3,29,1250.86,0,Loyal Mid-Tier
C07533,9,35,8086.15,2,VIP
C07534,391,18,1768.44,1,At-Risk
C07535,28,1,46.73,3,New/Occasional
C07536,152,3,265.66,1,At-Risk
C07537,43,22,596.53,3,New/Occasional
C07538,15,20,996.05,3,New/Occasional
C07539,69,3,264.25,3,New/Occasional
C07540,3,2,46.13,3,New/Occasional
C07541,27,38,2638.94,0,Loyal Mid-Tier
C07542,148,7,576.94,1,At-Risk
C07543,34,26,531.67,3,New/Occasional
C07544,23,14,824.52,3,New/Occasional
C07545,64,7,463.36,3,New/Occasional
C07546,54,9,631.53,3,New/Occasional
C07547,177,3,314.63,1,At-Risk
C07548,23,11,1215.6,3,New/Occasional
C07549,261,57,5684.74,1,At-Risk
C07550,90,2,343.6,3,New/Occasional
C07551,9,19,1584.47,3,New/Occasional
C07552,94,21,810.62,3,New/Occasional
C07553,49,24,6648.26,0,Loyal Mid-Tier
C07554,13,7,639.2,3,New/Occasional
C07555,55,17,655.12,3,New/Occasional
C07556,66,24,2139.29,0,Loyal Mid-Tier
C07557,28,1,64.4,3,New/Occasional
C07558,10,9,771.45,3,New/Occasional
C07559,2,1,49.04,3,New/Occasional
C07560,36,7,255.76,3,New/Occasional
C07561,32,14,1061.36,3,New/Occasional
C07562,111,6,299.63,1,At-Risk
C07563,11,13,528.84,3,New/Occasional
C07564,187,2,134.04,1,At-Risk
C07565,74,3,318.0,3,New/Occasional
C07566,82,4,721.58,3,New/Occasional
C07567,147,16,2479.25,1,At-Risk
C07568,125,7,1198.41,1,At-Risk
C07569,30,57,4471.31,0,Loyal Mid-Tier
C07570,182,20,802.49,1,At-Risk
C07571,72,4,1272.5,3,New/Occasional
C07572,35,8,153.87,3,New/Occasional
C07573,48,4,243.23,3,New/Occasional
C07574,20,35,3456.14,0,Loyal Mid-Tier
C07575,17,28,1534.4,0,Loyal Mid-Tier
C07576,20,8,488.52,3,New/Occasional
C07577,40,4,215.9,3,New/Occasional
C07578,197,6,452.6,1,At-Risk
C07579,91,37,2864.34,0,Loyal Mid-Tier
C07580,56,1,159.36,3,New/Occasional
C07581,127,58,2242.02,0,Loyal Mid-Tier
C07582,62,11,308.27,3,New/Occasional
C07583,59,5,969.81,3,New/Occasional
C07584,1,18,1556.24,3,New/Occasional
C07585,37,32,2862.84,0,Loyal Mid-Tier
C07586,102,28,982.16,0,Loyal Mid-Tier
C07587,5,44,2343.81,0,Loyal Mid-Tier
C07588,133,30,1350.6,1,At-Risk
C07589,55,4,368.89,3,New/Occasional
C07590,7,48,1896.78,0,Loyal Mid-Tier
C07591,177,11,1592.49,1,At-Risk
C07592,72,3,132.75,3,New/Occasional
C07593,26,16,1938.83,3,New/Occasional
C07594,18,18,632.61,3,New/Occasional
C07595,44,8,1546.19,3,New/Occasional
C07596,81,2,93.23,3,New/Occasional
C07597,58,1,78.5,3,New/Occasional
C07598,23,48,3346.13,0,Loyal Mid-Tier
C07599,4,24,2214.85,0,Loyal Mid-Tier
C07600,226,11,2902.77,1,At-Risk
C07601,83,2,182.92,3,New/Occasional
C07602,7,14,755.68,3,New/Occasional
C07603,0,39,2427.63,0,Loyal Mid-Tier
C07604,36,7,548.69,3,New/Occasional
C07605,34,39,5925.94,0,Loyal Mid-Tier
C07606,69,43,4819.7,0,Loyal Mid-Tier
C07607,13,7,913.7,3,New/Occasional
C07608,66,6,291.18,3,New/Occasional
C07609,39,30,1189.62,0,Loyal Mid-Tier
C07610,23,13,917.56,3,New/Occasional
C07611,2,5,779.31,3,New/Occasional
C07612,40,5,297.93,3,New/Occasional
